Date,^GSPC
2022-09-01,-0.09804916662099257
2022-10-01,0.07683456446885563
2022-11-01,0.05235797609764905
2022-12-01,-0.060781825376668173
2023-01-01,0.05992118183434968
2023-02-01,-0.02645947885979313
2023-03-01,0.03445129269826359
2023-04-01,0.0145361776495622
2023-05-01,0.0024792714332724764
2023-06-01,0.06271886491464175
2023-07-01,0.03066395090770391
2023-08-01,-0.017875203842993896
2023-09-01,-0.04994616792328207
2023-10-01,-0.022224841001403373
2023-11-01,0.0854244482007529
2023-12-01,0.04327903543160833
2024-01-01,0.015770693886425723
2024-02-01,0.050427528312771974
2024-03-01,0.03054742011174303
2024-04-01,-0.04250577768147858
2024-05-01,0.04690380530435967
2024-06-01,0.03408234323888226
2024-07-01,0.011257710402409889
2024-08-01,0.022577897117514727
2024-09-01,0.019995632287754545
2024-10-01,-0.009946041598550177
2024-11-01,0.05571971402949727
2024-12-01,-0.02530769218774562
2025-01-01,0.02665780641966916
2025-02-01,-0.014344484648483261
2025-03-01,-0.059266785380176656
2025-04-01,-0.007654161847847312
2025-05-01,0.05970544763775343
2025-06-01,0.048415655447618985
2025-07-01,0.021435178792465086
2025-08-01,0.018886957507385716
2025-09-01,0.03471411909808157
2025-10-01,0.022433352045496773
2025-11-01,0.001298774393957997
